# Single Parameter Sweep Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.882
# max_sidebands: 5
# timestamp: 2025-10-23 21:27:37
# disorder_type: from_file
# disorder_region: all_leads
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: SPECTRA
# sweep_parameter: v_tau
# sweep_values: [0.882]
# outer_parallel: 4
v_tau,Magnetic Field,Energy (meV),DOS
0.882,1.0,0.1995,0.014367112247613152
0.882,1.0,0.20100000000000007,0.014397023491151115
0.882,1.0,0.2025,0.01443051840198311
0.882,1.0,0.20400000000000007,0.014467165177136431
0.882,1.0,0.20550000000000002,0.014506512058000463
0.882,1.0,0.20700000000000007,0.014548077266750328
0.882,1.0,0.20850000000000002,0.014591360978528896
0.882,1.0,0.20999999999999996,0.014635845736065417
0.882,1.0,0.21150000000000002,0.014681008463840869
0.882,1.0,0.21299999999999997,0.014726314344872614
0.882,1.0,0.21450000000000002,0.014771234648624797
0.882,1.0,0.21599999999999997,0.014815243079039609
0.882,1.0,0.21750000000000003,0.01485782855065722
0.882,1.0,0.21899999999999997,0.0148985022234805
0.882,1.0,0.22050000000000003,0.014936799647967436
0.882,1.0,0.22199999999999998,0.014972295760599186
0.882,1.0,0.22350000000000003,0.015004599658590414
0.882,1.0,0.22499999999999998,0.015033375408168306
0.882,1.0,0.22650000000000003,0.015058337702343225
0.882,1.0,0.22799999999999998,0.015079257350014792
0.882,1.0,0.22950000000000004,0.015095973745006309
0.882,1.0,0.23099999999999998,0.015108385970640303
0.882,1.0,0.23250000000000004,0.015116464403632936
0.882,1.0,0.23399999999999999,0.01512024660243408
0.882,1.0,0.23550000000000004,0.015119837241020716
0.882,1.0,0.237,0.015115410117790034
0.882,1.0,0.23850000000000005,0.01510719778067818
0.882,1.0,0.24,0.015095496324127716
0.882,1.0,0.24150000000000005,0.015080653320854264
0.882,1.0,0.243,0.01506306671484002
0.882,1.0,0.24450000000000005,0.015043177920657748
0.882,1.0,0.246,0.015021460179750347
0.882,1.0,0.24750000000000005,0.014998418293675958
0.882,1.0,0.249,0.01497458356161631
0.882,1.0,0.25049999999999994,0.014950493461423261
0.882,1.0,0.252,0.014926696517653132
0.882,1.0,0.25350000000000006,0.014903746285797909
0.882,1.0,0.2550000000000001,0.014882184831245942
0.882,1.0,0.25649999999999995,0.014862548220371653
0.882,1.0,0.258,0.01484535316386963
0.882,1.0,0.25950000000000006,0.014831102671040333
0.882,1.0,0.2610000000000001,0.014820265407372607
0.882,1.0,0.26249999999999996,0.01481328599250883
0.882,1.0,0.264,0.014810576159150183
0.882,1.0,0.26550000000000007,0.014812513470021747
0.882,1.0,0.2670000000000001,0.014819434327871923
0.882,1.0,0.26849999999999996,0.014831632176003029
0.882,1.0,0.27,0.014849365410260013
0.882,1.0,0.2715000000000001,0.01487283723458703
0.882,1.0,0.27300000000000013,0.01490221053505908
0.882,1.0,0.27449999999999997,0.014937595592867111
0.882,1.0,0.276,0.014979058504585635
0.882,1.0,0.2775000000000001,0.01502660849023855
0.882,1.0,0.2789999999999999,0.015080211663752148
0.882,1.0,0.28049999999999997,0.015139784932669155
0.882,1.0,0.28200000000000003,0.015205208869100713
0.882,1.0,0.2835000000000001,0.015276336094882943
0.882,1.0,0.2849999999999999,0.015353015145654928
0.882,1.0,0.2865,0.0154351320065109
0.882,1.0,0.28800000000000003,0.01552268653664075
0.882,1.0,0.2895000000000001,0.015615933590889154
0.882,1.0,0.2909999999999999,0.015715672448356578
0.882,1.0,0.2925,0.015823895845386446
0.882,1.0,0.29400000000000004,0.015945365881996857
0.882,1.0,0.2955000000000001,0.016092226356650786
0.882,1.0,0.29699999999999993,0.016301199999525576
0.882,1.0,0.2985,0.016723351773980485
0.882,1.0,0.30000000000000004,0.017714177427226897
0.882,1.0,0.3015000000000001,0.018540990348596697
0.882,1.0,0.30299999999999994,0.019354433593091493
0.882,1.0,0.3045,0.02036773258652036
0.882,1.0,0.30600000000000005,0.021577157217884092
0.882,1.0,0.3075000000000001,0.022943011174388017
0.882,1.0,0.30899999999999994,0.024429865650714238
0.882,1.0,0.3105,0.025999582808481178
0.882,1.0,0.31200000000000006,0.027589013601561966
0.882,1.0,0.3135000000000001,0.029095106693086882
0.882,1.0,0.31499999999999995,0.030382292952246034
0.882,1.0,0.3165,0.0313159329610949
0.882,1.0,0.31800000000000006,0.03180973773972295
0.882,1.0,0.3195000000000001,0.031861482514150316
0.882,1.0,0.32099999999999995,0.03155446922071518
0.882,1.0,0.3225,0.0310254330559897
0.882,1.0,0.32400000000000007,0.030420567096258
0.882,1.0,0.3255000000000001,0.02986193571525844
0.882,1.0,0.32699999999999996,0.02943233992357093
0.882,1.0,0.3285,0.029174508938314553
0.882,1.0,0.33000000000000007,0.0290969136198517
0.882,1.0,0.33150000000000013,0.029180880725178673
0.882,1.0,0.33299999999999996,0.02938695859543018
0.882,1.0,0.3345,0.029660853782232908
0.882,1.0,0.3360000000000001,0.029940206699656594
0.882,1.0,0.33750000000000013,0.030162929494438596
0.882,1.0,0.33899999999999997,0.030276624764242203
0.882,1.0,0.3405,0.030247080493547015
0.882,1.0,0.3420000000000001,0.03006324341850685
0.882,1.0,0.3434999999999999,0.029737016897557277
0.882,1.0,0.345,0.029298122449225257
0.882,1.0,0.34650000000000003,0.028786377676791583
0.882,1.0,0.3480000000000001,0.02824374680597567
0.882,1.0,0.3494999999999999,0.02770840893791094
0.882,1.0,0.351,0.027211362928906344
0.882,1.0,0.35250000000000004,0.02677527361201939
0.882,1.0,0.3540000000000001,0.02641490432005014
0.882,1.0,0.3554999999999999,0.02613828211382191
0.882,1.0,0.357,0.025948085037374027
0.882,1.0,0.35850000000000004,0.025842947871779914
0.882,1.0,0.3600000000000001,0.025818536107583955
0.882,1.0,0.36149999999999993,0.025868386213991224
0.882,1.0,0.363,0.02598456378238501
0.882,1.0,0.36450000000000005,0.026158161465809043
0.882,1.0,0.3660000000000001,0.02637972731826171
0.882,1.0,0.36749999999999994,0.026639642556934583
0.882,1.0,0.369,0.026928485423124347
0.882,1.0,0.37050000000000005,0.02723737633127916
0.882,1.0,0.3720000000000001,0.02755831059115177
0.882,1.0,0.37349999999999994,0.027884440810403886
0.882,1.0,0.375,0.028210327616637762
0.882,1.0,0.37650000000000006,0.028532071819770268
0.882,1.0,0.3780000000000001,0.028847388378547223
0.882,1.0,0.37949999999999995,0.029155544963177855
0.882,1.0,0.381,0.029457235041890597
0.882,1.0,0.38250000000000006,0.02975428541032
0.882,1.0,0.3840000000000001,0.030049367473689803
0.882,1.0,0.38549999999999995,0.030345559483962014
0.882,1.0,0.387,0.03064590438183149
0.882,1.0,0.38850000000000007,0.03095289108820155
0.882,1.0,0.3900000000000001,0.03126796962472082
0.882,1.0,0.39149999999999996,0.03159106839659184
0.882,1.0,0.393,0.03192018599145703
0.882,1.0,0.3945000000000001,0.03225118883676011
0.882,1.0,0.39600000000000013,0.03257782174503756
0.882,1.0,0.39749999999999996,0.03289207115353946
0.882,1.0,0.399,0.03318490294469216
0.882,1.0,0.4005000000000001,0.0334472782996104
0.882,1.0,0.40200000000000014,0.033671345125279833
0.882,1.0,0.40349999999999997,0.03385152604233927
0.882,1.0,0.405,0.03398518375219397
0.882,1.0,0.4065000000000001,0.03407271852330182
0.882,1.0,0.4079999999999999,0.034117047837006205
0.882,1.0,0.4095,0.03412261953663103
0.882,1.0,0.41100000000000003,0.034094295676380545
0.882,1.0,0.4125000000000001,0.0340363320578569
0.882,1.0,0.4139999999999999,0.03395178519374239
0.882,1.0,0.4155,0.03384233623688248
0.882,1.0,0.41700000000000004,0.033708474202298194
0.882,1.0,0.4185000000000001,0.03354997814469371
0.882,1.0,0.41999999999999993,0.03336640826496873
0.882,1.0,0.4215,0.033157618866401
0.882,1.0,0.42300000000000004,0.03292409019027257
0.882,1.0,0.4245000000000001,0.03266711107774997
0.882,1.0,0.42599999999999993,0.032388795713693644
0.882,1.0,0.4275,0.03209202020170606
0.882,1.0,0.42900000000000005,0.031780228366014365
0.882,1.0,0.4305000000000001,0.03145725710729606
0.882,1.0,0.43199999999999994,0.03112713914747386
0.882,1.0,0.4335,0.03079392415741757
0.882,1.0,0.43500000000000005,0.030461553030279608
0.882,1.0,0.4365000000000001,0.03013375899528079
0.882,1.0,0.43799999999999994,0.02981402616363559
0.882,1.0,0.4395,0.02950554611152125
0.882,1.0,0.44100000000000006,0.029211235216364463
0.882,1.0,0.4425000000000001,0.02893376436965549
0.882,1.0,0.44399999999999995,0.028675593268941212
0.882,1.0,0.4455,0.02843903988452807
0.882,1.0,0.44700000000000006,0.028226327427788054
0.882,1.0,0.4485000000000001,0.02803966076147469
0.882,1.0,0.44999999999999996,0.027881315524737958
0.882,1.0,0.4515,0.027753694722760354
0.882,1.0,0.45300000000000007,0.027659433915564514
0.882,1.0,0.4545000000000001,0.027601494516151535
0.882,1.0,0.45599999999999996,0.02758324592367423
0.882,1.0,0.4575,0.027608608096255798
0.882,1.0,0.4590000000000001,0.02768214312454942
0.882,1.0,0.46050000000000013,0.027809214766972977
0.882,1.0,0.46199999999999997,0.02799611448279443
0.882,1.0,0.4635,0.028250218059746313
0.882,1.0,0.4650000000000001,0.0285801562256104
0.882,1.0,0.4664999999999999,0.02899593827601146
0.882,1.0,0.46799999999999997,0.029509072903883757
0.882,1.0,0.46950000000000003,0.0301325791849853
0.882,1.0,0.4710000000000001,0.030880862852935564
0.882,1.0,0.4724999999999999,0.03176933815421351
0.882,1.0,0.474,0.03281359072130582
0.882,1.0,0.47550000000000003,0.034027879063112984
0.882,1.0,0.4770000000000001,0.03542268219908827
0.882,1.0,0.4784999999999999,0.03700095839490424
0.882,1.0,0.48,0.038752869405987336
0.882,1.0,0.48150000000000004,0.04064927949270475
0.882,1.0,0.4830000000000001,0.04263503296966251
0.882,1.0,0.48449999999999993,0.04462442930635091
0.882,1.0,0.486,0.046502780373000305
0.882,1.0,0.48750000000000004,0.048137847620292114
0.882,1.0,0.4890000000000001,0.04940239253577975
0.882,1.0,0.49049999999999994,0.05020279571568307
0.882,1.0,0.492,0.05050295504741918
0.882,1.0,0.49350000000000005,0.05033209780740919
0.882,1.0,0.4950000000000001,0.049772804134115486
0.882,1.0,0.49649999999999994,0.04893585073767945
0.882,1.0,0.498,0.047933579869117046
0.882,1.0,0.49950000000000006,0.0468611146346704
0.882,1.0,0.5010000000000001,0.045788167696867416
0.882,1.0,0.5025,0.04475928833232193
0.882,1.0,0.504,0.04379871533306607
0.882,1.0,0.5055000000000001,0.04291647082531032
0.882,1.0,0.5070000000000001,0.042113859551375844
0.882,1.0,0.5085,0.04138755595118136
0.882,1.0,0.51,0.0407323785235992
0.882,1.0,0.5115000000000001,0.04014287155009418
0.882,1.0,0.5130000000000001,0.0396141550853195
0.882,1.0,0.5145,0.03914226857552662
0.882,1.0,0.516,0.0387242318811767
0.882,1.0,0.5175000000000001,0.03835799048844456
0.882,1.0,0.5190000000000001,0.03804226588102701
0.882,1.0,0.5205,0.037776455754269474
0.882,1.0,0.522,0.03756049585767054
0.882,1.0,0.5235000000000001,0.03739476525277405
0.882,1.0,0.5250000000000001,0.03727997859247419
0.882,1.0,0.5265,0.03721713969343215
0.882,1.0,0.528,0.03720743996742812
0.882,1.0,0.5295000000000001,0.03725216750133162
0.882,1.0,0.5309999999999999,0.03735261209275645
0.882,1.0,0.5325,0.037509918160257255
0.882,1.0,0.534,0.03772493478528046
0.882,1.0,0.5355000000000001,0.037997994917618266
0.882,1.0,0.5369999999999999,0.038328669219239865
0.882,1.0,0.5385,0.03871548626827849
0.882,1.0,0.54,0.03915562214547508
0.882,1.0,0.5415000000000001,0.0396446125556114
0.882,1.0,0.5429999999999999,0.04017612141520373
0.882,1.0,0.5445,0.040741852980647905
0.882,1.0,0.546,0.04133165399581052
0.882,1.0,0.5475000000000001,0.041933928116278614
0.882,1.0,0.5489999999999999,0.042536329687366335
0.882,1.0,0.5505,0.04312675703919321
0.882,1.0,0.552,0.04369443180103698
0.882,1.0,0.5535000000000001,0.044230804398902146
0.882,1.0,0.5549999999999999,0.044730004286207575
0.882,1.0,0.5565,0.04518849343040121
0.882,1.0,0.558,0.04560390408533707
0.882,1.0,0.5595000000000001,0.04597317390059053
0.882,1.0,0.5609999999999999,0.04629059205774731
0.882,1.0,0.5625,0.04654634959966744
0.882,1.0,0.5640000000000001,0.04672623831948089
0.882,1.0,0.5655000000000001,0.04681292123215688
0.882,1.0,0.567,0.04678859848319161
0.882,1.0,0.5685,0.04663847771553479
0.882,1.0,0.5700000000000001,0.046354034091406704
0.882,1.0,0.5715000000000001,0.04593524120900734
0.882,1.0,0.573,0.045391063120289406
0.882,1.0,0.5745,0.04473835421332106
0.882,1.0,0.5760000000000001,0.04399949549705085
0.882,1.0,0.5775000000000001,0.043199578747597375
0.882,1.0,0.579,0.04236369932527172
0.882,1.0,0.5805,0.041514881761829985
0.882,1.0,0.5820000000000001,0.04067267508254341
0.882,1.0,0.5835000000000001,0.0398523678883764
0.882,1.0,0.585,0.03906463240287179
0.882,1.0,0.5865,0.038315229200613754
0.882,1.0,0.5880000000000001,0.037604398872783495
0.882,1.0,0.5895000000000001,0.03692534066324233
0.882,1.0,0.591,0.036260753714718555
0.882,1.0,0.5925,0.03557518926697736
0.882,1.0,0.5940000000000001,0.03479853922329366
0.882,1.0,0.5954999999999999,0.03379107614864631
0.882,1.0,0.597,0.03227945035373804
0.882,1.0,0.5985,0.02984668884047509
0.882,1.0,0.6000000000000001,0.026950212180772714
0.882,1.0,0.6014999999999999,0.026089352228716382
0.882,1.0,0.603,0.02619830124404049
0.882,1.0,0.6045,0.026629259505514275
0.882,1.0,0.6060000000000001,0.02725354185009326
0.882,1.0,0.6074999999999999,0.027997945137314215
0.882,1.0,0.609,0.028785296719632508
0.882,1.0,0.6105,0.029504878157778292
0.882,1.0,0.6120000000000001,0.02999903691545288
0.882,1.0,0.6134999999999999,0.03010460135573042
0.882,1.0,0.615,0.029763542957241967
0.882,1.0,0.6165,0.02909069983784279
0.882,1.0,0.6180000000000001,0.028284631041665988
0.882,1.0,0.6194999999999999,0.027492240459733145
0.882,1.0,0.621,0.0267719850375524
0.882,1.0,0.6225,0.02613027434922115
0.882,1.0,0.6240000000000001,0.02555973105270972
0.882,1.0,0.6255,0.025057726564287126
0.882,1.0,0.627,0.024631425669178766
0.882,1.0,0.6285000000000001,0.02429746313442897
0.882,1.0,0.6300000000000001,0.024080488468845435
0.882,1.0,0.6315,0.02401190089327411
0.882,1.0,0.633,0.024129076404695353
0.882,1.0,0.6345000000000001,0.024474509473349837
0.882,1.0,0.6360000000000001,0.02509376514574435
0.882,1.0,0.6375,0.02603062998637434
0.882,1.0,0.639,0.02731708095413967
0.882,1.0,0.6405000000000001,0.02895617193242252
0.882,1.0,0.6420000000000001,0.030898900167464938
0.882,1.0,0.6435,0.033023729596516435
0.882,1.0,0.645,0.03513674510612998
0.882,1.0,0.6465000000000001,0.03701018057603671
0.882,1.0,0.6480000000000001,0.038454357352557304
0.882,1.0,0.6495,0.039384196700714524
0.882,1.0,0.651,0.039836199446907236
0.882,1.0,0.6525000000000001,0.03992935826725838
0.882,1.0,0.6540000000000001,0.03980144536370273
0.882,1.0,0.6555,0.03955536656506376
0.882,1.0,0.657,0.03923060506539101
0.882,1.0,0.6585000000000001,0.03880213944597543
0.882,1.0,0.6599999999999999,0.03820665969718764
0.882,1.0,0.6615,0.0373888171586283
0.882,1.0,0.663,0.03634385033932566
0.882,1.0,0.6645000000000001,0.035127625041847264
0.882,1.0,0.6659999999999999,0.03383064477433502
0.882,1.0,0.6675,0.03254125167461049
0.882,1.0,0.669,0.03132300538416134
0.882,1.0,0.6705000000000001,0.030210762955522757
0.882,1.0,0.6719999999999999,0.029217375952625097
0.882,1.0,0.6735,0.028342534922096783
0.882,1.0,0.675,0.02757975916283893
0.882,1.0,0.6765000000000001,0.026920804966950117
0.882,1.0,0.6779999999999999,0.02635803919626998
0.882,1.0,0.6795,0.025885558542109773
0.882,1.0,0.681,0.02549958845334145
0.882,1.0,0.6825000000000001,0.02519856016722016
0.882,1.0,0.6839999999999999,0.024983025654150202
0.882,1.0,0.6855,0.024855585067394804
0.882,1.0,0.687,0.024820826348152334
0.882,1.0,0.6885000000000001,0.02488532263321764
0.882,1.0,0.69,0.025057701643700494
0.882,1.0,0.6915,0.02534885613512308
0.882,1.0,0.6930000000000001,0.025772148674812007
0.882,1.0,0.6945000000000001,0.026343769121224138
0.882,1.0,0.696,0.02708307981043163
0.882,1.0,0.6975,0.028012928354934984
0.882,1.0,0.6990000000000001,0.02915970260128238
0.882,1.0,0.7005000000000001,0.030552802437124816
0.882,1.0,0.702,0.032222806681863184
0.882,1.0,0.7035,0.034197214615449216
0.882,1.0,0.7050000000000001,0.036491834080871144
0.882,1.0,0.7065000000000001,0.03909541421822434
0.882,1.0,0.708,0.04194582678787795
0.882,1.0,0.7095,0.044900221655195534
0.882,1.0,0.7110000000000001,0.047712878615512086
0.882,1.0,0.7125000000000001,0.05004985368321948
0.882,1.0,0.714,0.05157047988956723
0.882,1.0,0.7155,0.05206203701648634
0.882,1.0,0.7170000000000001,0.05154078306368479
0.882,1.0,0.7185000000000001,0.05022784587460479
0.882,1.0,0.72,0.048418833087675514
0.882,1.0,0.7215,0.046359938183025126
0.882,1.0,0.7230000000000001,0.044206421253853455
0.882,1.0,0.7244999999999999,0.04204702483498895
0.882,1.0,0.726,0.039941087764204054
0.882,1.0,0.7275,0.03793792645918128
0.882,1.0,0.7290000000000001,0.03607866873401036
0.882,1.0,0.7304999999999999,0.03439228835326702
0.882,1.0,0.732,0.03289371114361862
0.882,1.0,0.7335,0.03158545577940563
0.882,1.0,0.7350000000000001,0.030461204156338535
0.882,1.0,0.7364999999999999,0.029509539376365274
0.882,1.0,0.738,0.02871691470146144
0.882,1.0,0.7395,0.028069635390943638
0.882,1.0,0.7410000000000001,0.027555034570336357
0.882,1.0,0.7424999999999999,0.02716202787456733
0.882,1.0,0.744,0.026881316480915053
0.882,1.0,0.7455,0.02670535273253202
0.882,1.0,0.7470000000000001,0.0266281919061555
0.882,1.0,0.7484999999999999,0.026645318222310543
0.882,1.0,0.75,0.026753402324883994
0.882,1.5,-0.75,0.04962924062149879
0.882,1.5,-0.7485,0.044729141754101344
0.882,1.5,-0.747,0.04235066187970291
0.882,1.5,-0.7455,0.04083758936496589
0.882,1.5,-0.744,0.03966953074084631
0.882,1.5,-0.7425,0.0386986068031566
0.882,1.5,-0.741,0.03791689167795611
0.882,1.5,-0.7395,0.0373791745033344
0.882,1.5,-0.738,0.037161810912685535
0.882,1.5,-0.7365,0.0373319859843849
0.882,1.5,-0.735,0.037919684489692566
0.882,1.5,-0.7335,0.038888817401181205
0.882,1.5,-0.732,0.0401103600717443
0.882,1.5,-0.7305,0.04135336832236691
0.882,1.5,-0.729,0.04232029636387181
0.882,1.5,-0.7275,0.04273832442302036
0.882,1.5,-0.726,0.04246754214484791
0.882,1.5,-0.7245,0.04155046568273499
0.882,1.5,-0.723,0.040167854099561986
0.882,1.5,-0.7215,0.0385449086382103
0.882,1.5,-0.72,0.036874800565822916
0.882,1.5,-0.7185,0.035287756924748115
0.882,1.5,-0.717,0.033854306044281385
0.882,1.5,-0.7155,0.032602117264253945
0.882,1.5,-0.714,0.0315330206689942
0.882,1.5,-0.7125,0.0306355289652494
0.882,1.5,-0.711,0.029892624478851323
0.882,1.5,-0.7095,0.029286074479324076
0.882,1.5,-0.708,0.028798588347139765
0.882,1.5,-0.7065,0.02841468630096396
0.882,1.5,-0.705,0.028120937187855022
0.882,1.5,-0.7035,0.02790585441562507
0.882,1.5,-0.702,0.027759644204898428
0.882,1.5,-0.7005,0.027673912587251433
0.882,1.5,-0.699,0.02764138412699055
0.882,1.5,-0.6975,0.027655632928069284
0.882,1.5,-0.696,0.02771083101858762
0.882,1.5,-0.6945,0.027801603231810742
0.882,1.5,-0.693,0.02792283307740824
0.882,1.5,-0.6915,0.028069597685154928
0.882,1.5,-0.69,0.02823709319104873
0.882,1.5,-0.6885,0.02842066889189135
0.882,1.5,-0.687,0.0286158719332701
0.882,1.5,-0.6855,0.02881856508622047
0.882,1.5,-0.6839999999999999,0.029025074416061374
0.882,1.5,-0.6825,0.029232369584463777
0.882,1.5,-0.681,0.02943820052809126
0.882,1.5,-0.6795,0.029641197352906844
0.882,1.5,-0.6779999999999999,0.029840878358837742
0.882,1.5,-0.6765,0.030037526494996816
0.882,1.5,-0.675,0.03023194111309229
0.882,1.5,-0.6735,0.030425015569631706
0.882,1.5,-0.672,0.03061724085665834
0.882,1.5,-0.6705,0.030808199410615657
0.882,1.5,-0.669,0.03099603139361373
0.882,1.5,-0.6675,0.03117717573006445
0.882,1.5,-0.666,0.03134623420028194
0.882,1.5,-0.6645,0.03149625355840037
0.882,1.5,-0.663,0.03161927769492967
0.882,1.5,-0.6615,0.03170719363462755
0.882,1.5,-0.66,0.03175276265264891
0.882,1.5,-0.6585,0.031750562954673156
0.882,1.5,-0.657,0.03169780061075166
0.882,1.5,-0.6555,0.03159471445001969
0.882,1.5,-0.654,0.031444563641927055
0.882,1.5,-0.6525,0.031253238395676
0.882,1.5,-0.651,0.031028577771322178
0.882,1.5,-0.6495,0.030779546957557503
0.882,1.5,-0.648,0.030515455416064867
0.882,1.5,-0.6465,0.03024528201369395
0.882,1.5,-0.645,0.029977211717041225
0.882,1.5,-0.6435,0.029718343126391763
0.882,1.5,-0.642,0.029474600843793348
0.882,1.5,-0.6405,0.029250755101155605
0.882,1.5,-0.639,0.029050537594843908
0.882,1.5,-0.6375,0.02887681509042978
0.882,1.5,-0.636,0.02873175609892206
0.882,1.5,-0.6345,0.028617014429785835
0.882,1.5,-0.633,0.028533888590249114
0.882,1.5,-0.6315,0.0284834395022094
0.882,1.5,-0.63,0.028466607658367834
0.882,1.5,-0.6285000000000001,0.028484285171950105
0.882,1.5,-0.627,0.028537379773679736
0.882,1.5,-0.6255,0.028626831244536743
0.882,1.5,-0.624,0.028753647353718537
0.882,1.5,-0.6225,0.02891888245559373
0.882,1.5,-0.621,0.02912364698850295
0.882,1.5,-0.6194999999999999,0.02936905540361977
0.882,1.5,-0.618,0.029656185852951635
0.882,1.5,-0.6165,0.02998602125115057
0.882,1.5,-0.615,0.030359368952675797
0.882,1.5,-0.6134999999999999,0.03077673820055366
0.882,1.5,-0.612,0.031238220073876635
0.882,1.5,-0.6105,0.03174330593817734
0.882,1.5,-0.609,0.032290681993435016
0.882,1.5,-0.6074999999999999,0.03287798286324119
0.882,1.5,-0.606,0.033501526533576124
0.882,1.5,-0.6045,0.03415600224041429
0.882,1.5,-0.603,0.034834190435029645
0.882,1.5,-0.6015,0.03552674187522652
0.882,1.5,-0.6,0.036222044252690634
0.882,1.5,-0.5985,0.036906329129150164
0.882,1.5,-0.597,0.03756404542958264
0.882,1.5,-0.5955,0.03817859799843487
0.882,1.5,-0.594,0.038733486820844175
0.882,1.5,-0.5925,0.039213752795954945
0.882,1.5,-0.591,0.03960760259041394
0.882,1.5,-0.5895,0.039907844698999384
0.882,1.5,-0.588,0.040112889931621695
0.882,1.5,-0.5865,0.04022694402625977
0.882,1.5,-0.585,0.04025924384051459
0.882,1.5,-0.5835,0.040222464425617485
0.882,1.5,-0.582,0.040130568919332324
0.882,1.5,-0.5805,0.03999654047377376
0.882,1.5,-0.579,0.03983054029378199
0.882,1.5,-0.5775,0.039638762828930356
0.882,1.5,-0.576,0.039423241475842856
0.882,1.5,-0.5745,0.039182552296443185
0.882,1.5,-0.573,0.03891318250074437
0.882,1.5,-0.5715,0.03861122868783977
0.882,1.5,-0.5700000000000001,0.038274046544343535
0.882,1.5,-0.5685,0.03790150455208733
0.882,1.5,-0.567,0.03749659527261722
0.882,1.5,-0.5655,0.037065441006348676
0.882,1.5,-0.5640000000000001,0.03661667845393781
0.882,1.5,-0.5625,0.03616056287735248
0.882,1.5,-0.5609999999999999,0.03570794884720287
0.882,1.5,-0.5595,0.03526934648959038
0.882,1.5,-0.558,0.03485424827962702
0.882,1.5,-0.5565,0.034470651741063854
0.882,1.5,-0.5549999999999999,0.03412489093660754
0.882,1.5,-0.5535,0.03382160656009434
0.882,1.5,-0.552,0.03356389192782326
0.882,1.5,-0.5505,0.03335345890807376
0.882,1.5,-0.5489999999999999,0.033190899354895394
0.882,1.5,-0.5475,0.033075866801288545
0.882,1.5,-0.546,0.03300730574627812
0.882,1.5,-0.5445,0.03298360153969867
0.882,1.5,-0.5429999999999999,0.03300274069248024
0.882,1.5,-0.5415,0.03306243540323527
0.882,1.5,-0.54,0.03316023004887338
0.882,1.5,-0.5385,0.033293633322072226
0.882,1.5,-0.537,0.033460232437606756
0.882,1.5,-0.5355,0.03365788104666853
0.882,1.5,-0.534,0.033884872520407366
0.882,1.5,-0.5325,0.03414020199338903
0.882,1.5,-0.531,0.03442385305393366
0.882,1.5,-0.5295,0.03473711796354619
0.882,1.5,-0.528,0.03508290055882323
0.882,1.5,-0.5265,0.035465945061168826
0.882,1.5,-0.525,0.03589285414836674
0.882,1.5,-0.5235,0.03637177975347812
0.882,1.5,-0.522,0.03691156012515722
0.882,1.5,-0.5205,0.03752003300668637
0.882,1.5,-0.519,0.03820138237887388
0.882,1.5,-0.5175,0.03895224608381725
0.882,1.5,-0.516,0.03975679864652046
0.882,1.5,-0.5145,0.04058141160043402
0.882,1.5,-0.513,0.04137039962687708
0.882,1.5,-0.5115,0.042045482472090584
0.882,1.5,-0.51,0.04251197690623458
0.882,1.5,-0.5085,0.04267370872177588
0.882,1.5,-0.507,0.042454813996753056
0.882,1.5,-0.5055000000000001,0.0418215605244711
0.882,1.5,-0.504,0.04079451614104325
0.882,1.5,-0.5025,0.039444642373588794
0.882,1.5,-0.501,0.037875091794358454
0.882,1.5,-0.4995,0.0361972499943342
0.882,1.5,-0.498,0.0345105528024338
0.882,1.5,-0.4965,0.03289123035728312
0.882,1.5,-0.495,0.03138968926209425
0.882,1.5,-0.4935,0.030033614190376978
0.882,1.5,-0.492,0.02883345490007146
0.882,1.5,-0.4905,0.027788027973034746
0.882,1.5,-0.489,0.026889151526663612
0.882,1.5,-0.4875,0.026125009661599592
0.882,1.5,-0.486,0.02548243093848451
0.882,1.5,-0.4845,0.024948234446094255
0.882,1.5,-0.483,0.024510045835203123
0.882,1.5,-0.4815,0.024156649209028852
0.882,1.5,-0.48,0.023878158739403868
0.882,1.5,-0.4785,0.02366599476195226
0.882,1.5,-0.477,0.02351282483483327
0.882,1.5,-0.4755,0.02341244972870152
0.882,1.5,-0.474,0.02335967837961145
0.882,1.5,-0.4725,0.02335020537612416
0.882,1.5,-0.471,0.023380485542534857
0.882,1.5,-0.4695,0.023447627937690948
0.882,1.5,-0.46799999999999997,0.023549293619372687
0.882,1.5,-0.46649999999999997,0.023683586113979558
0.882,1.5,-0.46499999999999997,0.023848977792314652
0.882,1.5,-0.46349999999999997,0.024044201209474415
0.882,1.5,-0.46199999999999997,0.024268162058948
0.882,1.5,-0.4605,0.024519857388560173
0.882,1.5,-0.459,0.024798246683049956
0.882,1.5,-0.4575,0.02510217647167345
0.882,1.5,-0.456,0.025430239718755694
0.882,1.5,-0.4545,0.02578066591694695
0.882,1.5,-0.453,0.026151184816123673
0.882,1.5,-0.4515,0.026538878633154624
0.882,1.5,-0.45,0.026940089854098306
0.882,1.5,-0.4485,0.027350279366667903
0.882,1.5,-0.447,0.027763966057265
0.882,1.5,-0.4455,0.02817473015491555
0.882,1.5,-0.444,0.028575271935333213
0.882,1.5,-0.4425,0.028957600471859885
0.882,1.5,-0.441,0.02931334443045992
0.882,1.5,-0.4395,0.029634189222120116
