# Single Parameter Sweep Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.934
# max_sidebands: 5
# timestamp: 2025-12-17 14:55:55
# disorder_type: from_file
# disorder_region: all_leads
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: CPR
# sweep_parameter: v_tau
# sweep_values: [0.338, 0.822, 0.882, 0.934, 1.0]
# outer_parallel: 4
v_tau,Phase (rad),Current (nA)
0.822,3.370000000000001,-3.473199421453397
0.822,3.3900000000000006,-3.766693406003223
0.822,3.4100000000000006,-4.0557234776592574
0.822,3.4300000000000006,-4.341835452435881
0.822,3.4500000000000006,-4.626836145989058
0.822,3.4700000000000006,-4.905366706119328
0.822,3.4900000000000007,-5.18382942362023
0.822,3.5100000000000007,-5.455444804718449
0.822,3.5300000000000007,-5.726303135874613
0.822,3.5500000000000007,-5.990026395423257
0.822,3.5700000000000007,-6.253307470874856
0.822,3.5900000000000007,-6.5080924251274554
0.822,3.6100000000000008,-6.762883331639837
0.822,3.630000000000001,-7.00981441482939
0.822,3.650000000000001,-7.252863600686745
0.822,3.670000000000001,-7.493629172032555
0.822,3.690000000000001,-7.725719975028488
0.822,3.710000000000001,-7.954440885542897
0.822,3.730000000000001,-8.180490677767816
0.822,3.750000000000001,-8.398528529026892
0.822,3.770000000000001,-8.610390911904428
0.822,3.790000000000001,-8.819532764145958
0.822,3.810000000000001,-9.024227149434296
0.822,3.830000000000001,-9.221566175240287
0.822,3.850000000000001,-9.412065945350989
0.822,3.870000000000001,-9.59765815346512
0.822,3.890000000000001,-9.779112489930613
0.822,3.910000000000001,-9.955601089119492
0.822,3.930000000000001,-10.125991887257888
0.822,3.950000000000001,-10.289730445333312
0.822,3.970000000000001,-10.446992002456529
0.822,3.990000000000001,-10.598248613450439
0.822,4.010000000000002,-10.7439174736088
0.822,4.030000000000001,-10.88413045083779
0.822,4.050000000000001,-11.018870745924739
0.822,4.070000000000001,-11.147992209433509
0.822,4.090000000000002,-11.271334759795156
0.822,4.110000000000001,-11.38877429220144
0.822,4.130000000000001,-11.500265984377675
0.822,4.150000000000001,-11.605771358652756
0.822,4.170000000000002,-11.70530467609926
0.822,4.190000000000001,-11.79889584356135
0.822,4.210000000000001,-11.88655916408672
0.822,4.230000000000001,-11.968398068393592
0.822,4.250000000000001,-12.044447708424375
0.822,4.270000000000001,-12.114753422344505
0.822,4.290000000000001,-12.179403741962885
0.822,4.3100000000000005,-12.238449989281746
0.822,4.330000000000001,-12.291985601185798
0.822,4.350000000000001,-12.340064381002174
0.822,4.370000000000001,-12.382788982320246
0.822,4.390000000000001,-12.420210515518683
0.822,4.410000000000001,-12.452379051613102
0.822,4.4300000000000015,-12.479302915970726
0.822,4.450000000000001,-12.500950627889011
0.822,4.470000000000001,-12.517334689952218
0.822,4.490000000000001,-12.528387310275273
0.822,4.510000000000002,-12.534151395653364
0.822,4.530000000000001,-12.534742167601976
0.822,4.550000000000001,-12.530374595575084
0.822,4.570000000000001,-12.52122620261658
0.822,4.590000000000002,-12.507295045751764
0.822,4.610000000000001,-12.488465559902693
0.822,4.630000000000001,-12.464610116942474
0.822,4.650000000000001,-12.435866277485678
0.822,4.670000000000002,-12.402526418224124
0.822,4.690000000000001,-12.364680460336361
0.822,4.710000000000001,-12.32215965768725
0.822,4.730000000000001,-12.274992216472105
0.822,4.750000000000002,-12.223509548279191
0.822,4.770000000000001,-12.167808543509318
0.822,4.790000000000001,-12.10777878757819
0.822,4.810000000000001,-12.043568363720805
0.822,4.830000000000002,-11.975269068070734
0.822,4.850000000000001,-11.902860307020532
0.822,4.870000000000001,-11.826471010041512
0.822,4.8900000000000015,-11.746101249004074
0.822,4.910000000000002,-11.661804620542213
0.822,4.9300000000000015,-11.573648121831148
0.822,4.950000000000001,-11.481665346783359
0.822,4.9700000000000015,-11.385929482806327
0.822,4.990000000000002,-11.286495271567375
0.822,5.010000000000002,-11.183435049086887
0.822,5.030000000000001,-11.076818093736769
0.822,5.080000000000001,-10.795203347398084
0.822,5.130000000000001,-10.493003357389656
0.822,5.180000000000001,-10.171399412220968
0.822,5.230000000000001,-9.831483817805069
0.822,5.280000000000001,-9.474285216283086
0.822,5.330000000000001,-9.100771154832811
0.822,5.380000000000001,-8.711860146916914
0.822,5.430000000000001,-8.308459146666392
0.822,5.480000000000001,-7.891449015480386
0.822,5.530000000000001,-7.461698429850041
0.822,5.580000000000001,-7.02005108580331
0.822,5.630000000000001,-6.56734116346625
0.822,5.6800000000000015,-6.10438260049069
0.822,5.730000000000001,-5.631968758149597
0.822,5.780000000000001,-5.150870715537204
0.822,5.830000000000001,-4.661847022168232
0.822,5.880000000000001,-4.165639926748264
0.822,5.9300000000000015,-3.6629792430623427
0.822,5.980000000000001,-3.154576511177806
0.822,6.030000000000001,-2.641147574564594
0.822,6.080000000000001,-2.1234137435792997
0.822,6.130000000000001,-1.6021439649569016
0.822,6.1800000000000015,-1.0781594040078957
0.822,6.230000000000001,-0.5523594097617943
0.822,6.280000000000001,-0.02570884322302484
0.822,6.283185307179586,0.007847859246392665
0.882,0.0,-0.010548543880055824
0.882,0.04807692307692308,0.6089212512183897
0.882,0.09615384615384616,1.2274832195038132
0.882,0.14423076923076925,1.843948827635259
0.882,0.19230769230769232,2.4573672846543104
0.882,0.2403846153846154,3.0670142445776802
0.882,0.2884615384615385,3.6722992931723804
0.882,0.33653846153846156,4.272676521784783
0.882,0.38461538461538464,4.8675972421846465
0.882,0.4326923076923077,5.456480924999894
0.882,0.4807692307692308,6.038713638028897
0.882,0.5288461538461539,6.613645957166608
0.882,0.576923076923077,7.180597179905654
0.882,0.625,7.738865486259776
0.882,0.6730769230769231,8.287723321900023
0.882,0.7211538461538461,8.826433048115115
0.882,0.7692307692307693,9.35423305144826
0.882,0.8173076923076924,9.870343288488321
0.882,0.8653846153846154,10.373926660439553
0.882,0.9134615384615385,10.864052269000174
0.882,0.9615384615384616,11.33965259710838
0.882,1.0096153846153846,11.799531350206378
0.882,1.0576923076923077,12.242464237846152
0.882,1.1057692307692308,12.667310209025821
0.882,1.153846153846154,13.07306781801602
0.882,1.201923076923077,13.458813798798968
0.882,1.25,13.823536029707434
0.882,1.27,13.968812023808852
0.882,1.29,14.110120263885571
0.882,1.31,14.247438764398108
0.882,1.33,14.380679164596804
0.882,1.35,14.509655981650432
0.882,1.37,14.63434829051458
0.882,1.3900000000000001,14.754731797003332
0.882,1.4100000000000001,14.870594716253583
0.882,1.4300000000000002,14.981804350189552
0.882,1.4500000000000002,15.088356774180914
0.882,1.4700000000000002,15.190269994235893
0.882,1.4900000000000002,15.287428296821156
0.882,1.5100000000000002,15.379660100479018
0.882,1.53,15.466811398716501
0.882,1.55,15.548808151996612
0.882,1.57,15.625519804804112
0.882,1.59,15.696895951411067
0.882,1.61,15.762854410879692
0.882,1.6300000000000001,15.823271221817535
0.882,1.6500000000000001,15.8780713255965
0.882,1.6700000000000002,15.927095619922781
0.882,1.6900000000000002,15.970138858968681
0.882,1.7100000000000002,16.006981357441916
0.882,1.7300000000000002,16.03742471960946
0.882,1.7500000000000002,16.06152037921185
0.882,1.7700000000000002,16.079595087969455
0.882,1.79,16.092061702155394
0.882,1.81,16.098730478005912
0.882,1.83,16.098487710942738
0.882,1.85,16.0902327401174
0.882,1.87,16.074695334494667
0.882,1.8900000000000001,16.05410139399313
0.882,1.9100000000000001,16.02865909033076
0.882,1.9300000000000002,15.995413314459649
0.882,1.9500000000000002,15.952720001675102
0.882,1.9700000000000002,15.904167081555293
0.882,1.9900000000000002,15.852287335915234
0.882,2.0100000000000002,15.792843949268638
0.882,2.0300000000000002,15.722606458884664
0.882,2.0500000000000003,15.646654837984554
0.882,2.0700000000000003,15.567983124606075
0.882,2.0900000000000003,15.480377223826688
0.882,2.1100000000000003,15.381488286133957
0.882,2.1300000000000003,15.277549015044839
0.882,2.1500000000000004,15.169926263780363
0.882,2.1700000000000004,15.05198897373585
0.882,2.1900000000000004,14.92234209130801
0.882,2.2100000000000004,14.787148643509452
0.882,2.2300000000000004,14.64748524737092
0.882,2.2500000000000004,14.497412704209985
0.882,2.2700000000000005,14.334788909429085
0.882,2.2900000000000005,14.16386092976403
0.882,2.3100000000000005,13.987516700628333
0.882,2.33,13.80350539170067
