# Single Parameter Sweep Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.822
# max_sidebands: 5
# timestamp: 2025-12-16 13:43:10
# disorder_type: from_file
# disorder_region: all_leads
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: CPR
# sweep_parameter: v_tau
# sweep_values: [0.822, 0.934]
# outer_parallel: 4
v_tau,Phase (rad),Current (nA)
0.934,2.1700000000000004,24.058833401428732
0.934,2.1900000000000004,24.016758291797576
0.934,2.2100000000000004,23.997104158141955
0.934,2.2300000000000004,23.92463697026825
0.934,2.2500000000000004,23.88497483205146
0.934,2.2700000000000005,23.785908944951544
0.934,2.2900000000000005,23.719918834781993
0.934,2.3100000000000005,23.595710619636336
0.934,2.33,23.49666810687406
0.934,2.3500000000000005,23.35249378795994
0.934,2.37,23.206447400521533
0.934,2.3900000000000006,23.052775156025813
0.934,2.41,22.851474364692713
0.934,2.4300000000000006,22.67211886484009
0.934,2.45,22.451636793535236
0.934,2.4700000000000006,22.199676132516473
0.934,2.49,21.956980229439868
0.934,2.5100000000000007,21.69006173398575
0.934,2.5300000000000002,21.38252195018462
0.934,2.5500000000000007,21.05223214096819
0.934,2.5700000000000003,20.707944347974042
0.934,2.5900000000000007,20.34530281599138
0.934,2.6100000000000003,19.958069308457787
0.934,2.630000000000001,19.543098552648427
0.934,2.6500000000000004,19.099361147190752
0.934,2.670000000000001,18.627328521376636
0.934,2.6900000000000004,18.13005853229355
0.934,2.710000000000001,17.61361378561686
0.934,2.7300000000000004,17.072603463763535
0.934,2.7500000000000004,16.484258619413804
0.934,2.7700000000000005,15.869014762347577
0.934,2.7900000000000005,15.244525109755218
0.934,2.8100000000000005,14.562392644488382
0.934,2.8300000000000005,13.878770321152858
0.934,2.8500000000000005,13.147165264376264
0.934,2.8700000000000006,12.387868239821211
0.934,2.8900000000000006,11.6124952829512
0.934,2.9100000000000006,10.80763896839619
0.934,2.9300000000000006,9.973533935978097
0.934,2.9500000000000006,9.113230309106392
0.934,2.9700000000000006,8.227412074150328
0.934,2.9900000000000007,7.319456855618918
0.934,3.0100000000000007,6.399666731475396
0.934,3.0300000000000007,5.459184768186238
0.934,3.0500000000000007,4.500490519527174
0.934,3.0700000000000007,3.5319622414953087
0.934,3.0900000000000007,2.554089616229053
0.934,3.1100000000000008,1.5661151505312085
0.934,3.130000000000001,0.5745374701941744
0.934,3.150000000000001,-0.41820787975939994
0.934,3.170000000000001,-1.410090728388083
0.934,3.1900000000000004,-2.398926162792853
0.934,3.210000000000001,-3.3788821297658926
0.934,3.2300000000000004,-4.347844336015345
0.934,3.250000000000001,-5.310465843740389
0.934,3.270000000000001,-6.250540142158447
0.934,3.290000000000001,-7.176649002672179
0.934,3.310000000000001,-8.089154494044212
0.934,3.330000000000001,-8.97647390839477
0.934,3.350000000000001,-9.83927072916725
0.934,3.370000000000001,-10.678571135813643
0.934,3.3900000000000006,-11.491740025788953
0.934,3.4100000000000006,-12.272111923590142
0.934,3.4300000000000006,-13.023972103061402
0.934,3.4500000000000006,-13.765292157444048
0.934,3.4700000000000006,-14.459008331032432
0.934,3.4900000000000007,-15.135452385467223
0.934,3.5100000000000007,-15.770955232319691
0.934,3.5300000000000007,-16.39788013520145
0.934,3.5500000000000007,-16.97029544409346
0.934,3.5700000000000007,-17.522237287858506
0.934,3.5900000000000007,-18.058887729999068
0.934,3.6100000000000008,-18.565551730930164
0.934,3.630000000000001,-19.039765236810442
0.934,3.650000000000001,-19.485802172812807
0.934,3.670000000000001,-19.905969745172637
0.934,3.690000000000001,-20.300838744371045
0.934,3.710000000000001,-20.66856969739372
0.934,3.730000000000001,-21.00710032997341
0.934,3.750000000000001,-21.320847968496086
0.934,3.770000000000001,-21.624211933180984
0.934,3.790000000000001,-21.919149302551862
0.934,3.810000000000001,-22.177810256317493
0.934,3.830000000000001,-22.398937830919262
0.934,3.850000000000001,-22.630858316856422
0.934,3.870000000000001,-22.839988103771564
0.934,3.890000000000001,-23.002852403937528
0.934,3.910000000000001,-23.19107605579134
0.934,3.930000000000001,-23.32718214658952
0.934,3.950000000000001,-23.46663462592961
0.934,3.970000000000001,-23.58952385994452
0.934,3.990000000000001,-23.685437154974093
0.934,4.010000000000002,-23.788417503862735
0.934,4.030000000000001,-23.85292513909059
0.934,4.050000000000001,-23.930085685315806
0.934,4.070000000000001,-23.97257146464084
0.934,4.090000000000002,-24.018971608545677
0.934,4.110000000000001,-24.047901035561953
0.934,4.130000000000001,-24.059208362763947
0.934,4.150000000000001,-24.08119871234531
0.934,4.170000000000002,-24.058284419511697
0.934,4.190000000000001,-24.070731994449652
0.934,4.210000000000001,-24.024184634138912
0.934,4.230000000000001,-24.01440630064617
0.934,4.250000000000001,-23.962640071338935
0.934,4.270000000000001,-23.9166233867386
0.934,4.290000000000001,-23.87055977907336
0.934,4.3100000000000005,-23.78837319699266
0.934,4.330000000000001,-23.7415244368275
0.934,4.350000000000001,-23.638332088982445
0.934,4.370000000000001,-23.574836848998846
0.934,4.390000000000001,-23.467651052323987
0.934,4.410000000000001,-23.376258382193857
0.934,4.4300000000000015,-23.272748779502855
0.934,4.450000000000001,-23.15337924237912
0.934,4.470000000000001,-23.050973561105067
0.934,4.490000000000001,-22.909926164362183
0.934,4.510000000000002,-22.80296900184404
0.934,4.530000000000001,-22.647008785685376
0.934,4.550000000000001,-22.53155441535993
0.934,4.570000000000001,-22.364942567419664
0.934,4.590000000000002,-22.238610323197324
0.934,4.610000000000001,-22.0647544507465
0.934,4.630000000000001,-21.9239861865017
0.934,4.650000000000001,-21.7499332339678
0.934,4.670000000000002,-21.5868517378182
0.934,4.690000000000001,-21.42237342935589
0.934,4.710000000000001,-21.230513854331967
0.934,4.730000000000001,-21.074208785870592
0.934,4.750000000000002,-20.87066702222454
0.934,4.770000000000001,-20.691469491573677
0.934,4.790000000000001,-20.511078924520138
0.934,4.810000000000001,-20.296208423057607
0.934,4.830000000000002,-20.110271937117083
0.934,4.850000000000001,-19.918828290073268
0.934,4.870000000000001,-19.69619796798135
0.934,4.8900000000000015,-19.488337435008297
0.934,4.910000000000002,-19.294028973574722
0.934,4.9300000000000015,-19.078242350891024
0.934,4.950000000000001,-18.84661271236042
0.934,4.9700000000000015,-18.622862652118677
0.934,4.990000000000002,-18.40947340283139
0.934,5.010000000000002,-18.19336255090862
0.934,5.030000000000001,-17.966133008702663
0.934,5.080000000000001,-17.367897776369222
0.934,5.130000000000001,-16.76242093260447
0.934,5.180000000000001,-16.14783961880809
0.934,5.230000000000001,-15.524528307191668
0.934,5.280000000000001,-14.894270346895974
0.934,5.330000000000001,-14.219916630436938
0.934,5.380000000000001,-13.568258282585976
0.934,5.430000000000001,-12.882221014139242
0.934,5.480000000000001,-12.186963270995678
0.934,5.530000000000001,-11.489675895247895
0.934,5.580000000000001,-10.776851805635346
0.934,5.630000000000001,-10.044536331307475
0.934,5.6800000000000015,-9.317623389106846
0.934,5.730000000000001,-8.582994866139588
0.934,5.780000000000001,-7.833068245852376
0.934,5.830000000000001,-7.069328992682897
0.934,5.880000000000001,-6.314509190256145
0.934,5.9300000000000015,-5.536512173193066
0.934,5.980000000000001,-4.760943557554747
0.934,6.030000000000001,-3.97998740807679
0.934,6.080000000000001,-3.200285749277439
0.934,6.130000000000001,-2.406171839574076
0.934,6.1800000000000015,-1.6168019129828166
0.934,6.230000000000001,-0.8315150662653064
0.934,6.280000000000001,-0.04633093650373473
0.934,6.283185307179586,0.003540946386989205
