# Single Parameter Sweep Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.934
# max_sidebands: 5
# timestamp: 2025-12-17 16:26:18
# disorder_type: from_file
# disorder_region: all_leads
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: CPR
# sweep_parameter: v_tau
# sweep_values: [0.338, 0.822, 0.882, 0.934, 1.0]
# outer_parallel: 4
v_tau,Phase (rad),Current (nA)
0.338,5.330000000000001,-0.7709240188770892
0.338,5.380000000000001,-0.7413003488920509
0.338,5.430000000000001,-0.7095900984292999
0.338,5.480000000000001,-0.6765564858089886
0.338,5.530000000000001,-0.6423564055342214
0.338,5.580000000000001,-0.6066095753498038
0.338,5.630000000000001,-0.5692162994085184
0.338,5.6800000000000015,-0.5304811356543658
0.338,5.730000000000001,-0.4907064328035757
0.338,5.780000000000001,-0.44998129895406824
0.338,5.830000000000001,-0.40827803862423967
0.338,5.880000000000001,-0.36560763049491896
0.338,5.9300000000000015,-0.3220590196383546
0.338,5.980000000000001,-0.277765671093436
0.338,6.030000000000001,-0.23285907548688173
0.338,6.080000000000001,-0.18745458822429295
0.338,6.130000000000001,-0.14165320263761552
0.338,6.1800000000000015,-0.09555148072988168
0.338,6.230000000000001,-0.04924554444538436
0.338,6.280000000000001,-0.002833963573709861
0.338,6.283185307179586,0.00012404050690568595
0.822,0.0,0.016799951111455585
0.822,0.04807692307692308,0.418572749617953
0.822,0.09615384615384616,0.819615251371601
0.822,0.14423076923076925,1.2199861806503696
0.822,0.19230769230769232,1.6187601814613508
0.822,0.2403846153846154,2.017108114766347
0.822,0.2884615384615385,2.41260232262396
0.822,0.33653846153846156,2.8053858555455213
0.822,0.38461538461538464,3.1996235956847396
0.822,0.4326923076923077,3.5851404650240535
0.822,0.4807692307692308,3.9720862589384662
0.822,0.5288461538461539,4.353935088428827
0.822,0.576923076923077,4.732291988620407
0.822,0.625,5.104725184833187
0.822,0.6730769230769231,5.46991067850666
0.822,0.7211538461538461,5.837502818697461
0.822,0.7692307692307693,6.194506426452983
0.822,0.8173076923076924,6.5523539901458285
0.822,0.8653846153846154,6.897516735618418
0.822,0.9134615384615385,7.240179260270786
0.822,0.9615384615384616,7.5778034119797155
0.822,1.0096153846153846,7.909561627295683
0.822,1.0576923076923077,8.23684266464005
0.822,1.1057692307692308,8.553614182850673
0.822,1.153846153846154,8.864661180059349
0.822,1.201923076923077,9.173154231984803
0.822,1.25,9.470480500661138
0.822,1.27,9.598516760681749
0.822,1.29,9.719928150297573
0.822,1.31,9.835480620961851
0.822,1.33,9.954659443746136
0.822,1.35,10.075484727879626
0.822,1.37,10.189198145860642
0.822,1.3900000000000001,10.299248483520236
0.822,1.4100000000000001,10.41312002145078
0.822,1.4300000000000002,10.524015335577927
0.822,1.4500000000000002,10.635154638670969
0.822,1.4700000000000002,10.745080913010268
0.822,1.4900000000000002,10.849608209998793
0.822,1.5100000000000002,10.953851346998666
0.822,1.53,11.050040405032798
0.822,1.55,11.148188996366942
0.822,1.57,11.240852997203314
0.822,1.59,11.32877602331233
0.822,1.61,11.419045578727275
0.822,1.6300000000000001,11.50078853057216
0.822,1.6500000000000001,11.578609363219417
0.822,1.6700000000000002,11.655987648179888
0.822,1.6900000000000002,11.73420363857105
0.822,1.7100000000000002,11.807363301881251
0.822,1.7300000000000002,11.872944885218566
0.822,1.7500000000000002,11.941008983566865
0.822,1.7700000000000002,11.994601924892018
0.822,1.79,12.056924666590534
0.822,1.81,12.107526017734198
0.822,1.83,12.16454599167099
0.822,1.85,12.207729343836325
0.822,1.87,12.257615849063079
0.822,1.8900000000000001,12.298046706403293
0.822,1.9100000000000001,12.338765083774751
0.822,1.9300000000000002,12.380469394398496
0.822,1.9500000000000002,12.409996946894012
0.822,1.9700000000000002,12.440900497819538
0.822,1.9900000000000002,12.472373386757209
0.822,2.0100000000000002,12.494925150732866
0.822,2.0300000000000002,12.513003215971182
0.822,2.0500000000000003,12.53121157343275
0.822,2.0700000000000003,12.546503365323312
0.822,2.0900000000000003,12.555487839490782
0.822,2.1100000000000003,12.558305013372221
0.822,2.1300000000000003,12.55734190311221
0.822,2.1500000000000004,12.554089914906905
0.822,2.1700000000000004,12.547614040456349
0.822,2.1900000000000004,12.536022102353545
0.822,2.2100000000000004,12.518182476104451
0.822,2.2300000000000004,12.493986512467684
0.822,2.2500000000000004,12.46399470732106
0.822,2.2700000000000005,12.429572221349838
0.822,2.2900000000000005,12.391434127715925
0.822,2.3100000000000005,12.348007565007261
0.822,2.33,12.296397945336254
0.822,2.3500000000000005,12.235963850605504
0.822,2.37,12.170584744257487
0.822,2.3900000000000006,12.103724418202482
0.822,2.41,12.029887072332997
0.822,2.4300000000000006,11.940415799890221
0.822,2.45,11.840648652180558
0.822,2.4700000000000006,11.737920627753923
0.822,2.49,11.625950202755725
0.822,2.5100000000000007,11.50776942640508
0.822,2.5300000000000002,11.378283312547214
0.822,2.5500000000000007,11.230320819854272
0.822,2.5700000000000003,11.081023778269822
0.822,2.5900000000000007,10.91949419983238
0.822,2.6100000000000003,10.747802982744616
0.822,2.630000000000001,10.554365911096982
0.822,2.6500000000000004,10.354063585654657
0.822,2.670000000000001,10.14069547788061
0.822,2.6900000000000004,9.917453983363483
0.822,2.710000000000001,9.671340013715474
0.822,2.7300000000000004,9.408551802740494
0.822,2.7500000000000004,9.131037081587015
0.822,2.7700000000000005,8.835756557166865
0.822,2.7900000000000005,8.525887580608817
0.822,2.8100000000000005,8.19711910869953
0.822,2.8300000000000005,7.846506577557038
0.822,2.8500000000000005,7.476384493717048
0.822,2.8700000000000006,7.086387845528113
0.822,2.8900000000000006,6.6744835276822
0.822,2.9100000000000006,6.241462179664411
0.822,2.9300000000000006,5.790262241798665
0.822,2.9500000000000006,5.3207409746620336
0.822,2.9700000000000006,4.8274792788390775
0.822,2.9900000000000007,4.315072439043136
0.822,3.0100000000000007,3.7885375280929443
0.822,3.0300000000000007,3.2407608082892114
0.822,3.0500000000000007,2.6825261370044915
0.822,3.0700000000000007,2.110217944751135
0.822,3.0900000000000007,1.5273196666200664
0.822,3.1100000000000008,0.938143529350244
0.822,3.130000000000001,0.344398804670348
0.822,3.150000000000001,-0.25116903875237234
0.822,3.170000000000001,-0.8453459845975221
0.822,3.1900000000000004,-1.4352458636792107
0.822,3.210000000000001,-2.0190875977254668
0.822,3.2300000000000004,-2.5933266758845814
0.822,3.250000000000001,-3.1530567165915793
0.822,3.270000000000001,-3.7029808781697633
0.822,3.290000000000001,-4.231531035263441
0.822,3.310000000000001,-4.747764390418452
0.822,3.330000000000001,-5.2416896437610285
0.822,3.350000000000001,-5.713934899625081
0.822,3.370000000000001,-6.169701061579958
0.822,3.3900000000000006,-6.606576620304773
0.822,3.4100000000000006,-7.021490912092086
0.822,3.4300000000000006,-7.414097434899082
0.822,3.4500000000000006,-7.7867945954487485
0.822,3.4700000000000006,-8.140616174482187
0.822,3.4900000000000007,-8.472916860918856
0.822,3.5100000000000007,-8.784747566564674
0.822,3.5300000000000007,-9.080475113366942
0.822,3.5500000000000007,-9.357936877292042
0.822,3.5700000000000007,-9.620989830628002
0.822,3.5900000000000007,-9.872325451071328
0.822,3.6100000000000008,-10.10147081381862
